0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 32 9 23
rd algo size: 0 20 
rd algo size: 0 52 
rd algo size: 4 0 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 36
1.32 who accel 0 1b
ppg1,ppg2,ppg3,ppg4,x,y,z,hr,hr_conf,spo2,spo2_conf,spo2_lo,spo2_unrel,scd,
423922,435513,2325,0,10,13,1006,602,100,999,93,0,0,3,
423777,435452,2326,0,9,10,1007,602,100,999,93,0,0,3,
423788,435460,2327,0,8,11,1006,602,100,999,93,0,0,3,
424028,435585,2330,0,8,12,1004,602,100,999,93,0,0,3,
424260,435668,2332,0,9,11,1006,602,100,999,93,0,0,3,
424320,435686,2328,0,7,11,1008,602,100,999,93,0,0,3,
424258,435628,2328,0,8,9,1003,602,100,999,93,0,0,3,
424239,435594,2330,0,6,10,1006,602,100,999,93,0,0,3,
424287,435598,2332,0,9,11,1007,602,100,999,93,0,0,3,
424356,435611,2334,0,10,11,1004,602,100,999,93,0,0,3,
424441,435638,2336,0,8,10,1003,601,100,999,93,0,0,3,
424633,435725,2334,0,8,10,1008,601,100,999,93,0,0,3,
424834,435829,2337,0,8,11,1004,601,100,999,93,0,0,3,
425136,435990,2339,0,9,11,1007,601,100,999,93,0,0,3,
425594,436208,2339,0,8,9,1005,601,100,999,93,0,0,3,
426014,436409,2341,0,8,9,1007,601,100,999,93,0,0,3,
426281,436533,2341,0,8,9,1004,601,100,999,93,0,0,3,
426600,436678,2340,0,9,9,1006,601,100,999,93,0,0,3,
426840,436777,2342,0,8,11,1005,601,100,999,93,0,0,3,
427000,436829,2343,0,10,10,1006,601,100,999,93,0,0,3,
426873,436749,2341,0,10,12,1006,601,100,999,93,0,0,3,
425676,436139,2325,0,9,9,1007,601,100,999,93,0,0,3,
424313,435517,2302,0,10,11,1004,601,100,999,93,0,0,3,
423639,435235,2292,0,10,10,1005,601,100,999,93,0,0,3,
423480,435192,2282,0,7,9,1003,601,100,999,93,0,0,3,
423344,435144,2277,0,8,8,1009,600,100,999,93,0,0,3,
423226,435083,2270,0,9,11,1004,600,100,999,93,0,0,3,
423460,435236,2262,0,8,10,1006,600,100,999,93,0,0,3,
423715,435334,2257,0,7,11,1005,600,100,999,93,0,0,3,
423649,435273,2250,0,8,9,1006,600,100,999,93,0,0,3,
423682,435288,2238,0,7,10,1005,600,100,999,93,0,0,3,
423780,435317,2226,0,8,9,1005,600,100,999,93,0,0,3,
423743,435299,2213,0,8,11,1005,600,100,999,93,0,0,3,
423851,435329,2192,0,10,11,1005,600,100,999,93,0,0,3,
424079,435424,2169,0,8,11,1005,600,100,999,94,0,0,3,
424331,435551,2142,0,8,10,1006,600,100,999,94,0,0,3,
424552,435677,2106,0,8,11,1007,600,100,999,94,0,0,3,
425003,435927,2060,0,8,13,1008,600,100,999,94,0,0,3,
425425,436100,2010,0,8,10,1003,600,100,999,94,0,0,3,
425593,436185,1960,0,8,12,1008,600,100,999,94,0,0,3,
425729,436186,1918,0,8,10,1007,600,100,999,94,0,0,3,
425700,436134,1885,0,8,12,1006,600,100,999,94,0,0,3,
425667,436084,1864,0,10,12,1008,600,100,999,94,0,0,3,
425746,436129,1843,0,9,12,1007,600,100,999,94,0,0,3,
426088,436285,1822,0,6,10,1005,600,100,999,94,0,0,3,
426022,436260,1803,0,7,10,1008,599,100,999,94,0,0,3,
424801,435716,1774,0,8,10,1009,599,100,999,94,0,0,3,
423758,435255,1758,0,9,10,1009,599,100,999,94,0,0,3,
423326,435075,1756,0,8,13,1009,599,100,999,94,0,0,3,
423167,435018,1764,0,8,12,1008,599,100,999,94,0,0,3,
422895,434892,1785,0,10,12,1008,599,100,999,94,0,0,3,
422689,434757,1809,0,7,10,1007,599,100,999,94,0,0,3,
422653,434722,1830,0,7,10,1007,599,100,999,94,0,0,3,
422604,434661,1845,0,9,12,1005,599,100,999,94,0,0,3,
422392,434544,1858,0,9,12,1006,599,100,999,94,0,0,3,
422261,434479,1869,0,8,12,1009,599,100,999,94,0,0,3,
422250,434503,1877,0,8,12,1005,599,100,999,94,0,0,3,
422430,434595,1883,0,6,10,1008,599,100,999,94,0,0,3,
422828,434823,1886,0,8,13,1002,599,100,999,94,0,0,3,
423020,434894,1888,0,10,12,1005,599,100,999,94,0,0,3,
423266,435017,1888,0,8,14,1007,599,100,999,94,0,0,3,
423534,435153,1887,0,8,11,1006,599,100,999,94,0,0,3,
423723,435247,1889,0,7,11,1010,599,100,999,94,0,0,3,
423750,435248,1890,0,7,14,1002,599,100,999,94,0,0,3,
423992,435376,1890,0,7,13,1008,599,100,999,94,0,0,3,
424144,435459,1892,0,7,12,1010,599,100,999,94,0,0,3,
424216,435477,1893,0,5,14,1004,599,100,999,94,0,0,3,
424329,435536,1894,0,8,12,1004,599,100,999,94,0,0,3,
424610,435657,1894,0,8,14,1008,599,100,999,94,0,0,3,
424661,435647,1895,0,8,13,1008,599,100,999,94,0,0,3,
423901,435305,1885,0,7,13,1005,599,100,999,94,0,0,3,
423042,434936,1872,0,7,13,1005,599,100,999,94,0,0,3,
422519,434742,1861,0,6,13,1003,599,100,999,94,0,0,3,
422417,434732,1857,0,8,12,1007,599,100,999,94,0,0,3,
